,img_id,class
3902,maksssksksss829_3,with_mask
3903,maksssksksss829_4,with_mask
3904,maksssksksss829_5,with_mask
3905,maksssksksss829_6,with_mask
3906,maksssksksss829_7,without_mask
3907,maksssksksss829_8,without_mask
3908,maksssksksss829_9,with_mask
3909,maksssksksss829_10,without_mask
3910,maksssksksss829_11,with_mask
3911,maksssksksss83_0,with_mask
3912,maksssksksss83_1,with_mask
3913,maksssksksss83_2,without_mask
3914,maksssksksss830_0,mask_weared_incorrect
3915,maksssksksss831_0,with_mask
3916,maksssksksss832_0,mask_weared_incorrect
3917,maksssksksss833_0,with_mask
3918,maksssksksss834_0,with_mask
3919,maksssksksss834_1,with_mask
3920,maksssksksss834_2,with_mask
3921,maksssksksss834_3,with_mask
3922,maksssksksss834_4,with_mask
3923,maksssksksss835_0,mask_weared_incorrect
3924,maksssksksss836_0,with_mask
3925,maksssksksss836_1,with_mask
3926,maksssksksss836_2,with_mask
3927,maksssksksss836_3,with_mask
3928,maksssksksss836_4,with_mask
3929,maksssksksss837_0,without_mask
3930,maksssksksss838_0,with_mask
3931,maksssksksss839_0,with_mask
3932,maksssksksss839_1,with_mask
3933,maksssksksss839_2,with_mask
3934,maksssksksss839_3,with_mask
3935,maksssksksss84_0,with_mask
3936,maksssksksss84_1,with_mask
3937,maksssksksss84_2,with_mask
3938,maksssksksss840_0,with_mask
3939,maksssksksss840_1,with_mask
3940,maksssksksss841_0,without_mask
3941,maksssksksss842_0,without_mask
3942,maksssksksss842_1,with_mask
3943,maksssksksss842_2,with_mask
3944,maksssksksss842_3,with_mask
3945,maksssksksss843_0,with_mask
3946,maksssksksss843_1,with_mask
3947,maksssksksss843_2,with_mask
3948,maksssksksss844_0,with_mask
3949,maksssksksss844_1,with_mask
3950,maksssksksss845_0,with_mask
3951,maksssksksss846_0,with_mask
3952,maksssksksss847_0,with_mask
3953,maksssksksss847_1,with_mask
3954,maksssksksss847_2,mask_weared_incorrect
3955,maksssksksss847_3,without_mask
3956,maksssksksss847_4,with_mask
3957,maksssksksss847_5,with_mask
3958,maksssksksss847_6,with_mask
3959,maksssksksss847_7,with_mask
3960,maksssksksss847_8,with_mask
3961,maksssksksss847_9,with_mask
3962,maksssksksss847_10,with_mask
3963,maksssksksss847_11,with_mask
3964,maksssksksss847_12,with_mask
3965,maksssksksss847_13,with_mask
3966,maksssksksss847_14,with_mask
3967,maksssksksss847_15,with_mask
3968,maksssksksss847_16,with_mask
3969,maksssksksss847_17,with_mask
3970,maksssksksss847_18,with_mask
3971,maksssksksss848_0,with_mask
3972,maksssksksss848_1,with_mask
3973,maksssksksss848_2,with_mask
3974,maksssksksss848_3,with_mask
3975,maksssksksss849_0,with_mask
3976,maksssksksss849_1,with_mask
3977,maksssksksss849_2,with_mask
3978,maksssksksss849_3,with_mask
3979,maksssksksss85_0,with_mask
3980,maksssksksss850_0,with_mask
3981,maksssksksss850_1,with_mask
3982,maksssksksss850_2,with_mask
3983,maksssksksss851_0,with_mask
3984,maksssksksss852_0,with_mask
3985,maksssksksss852_1,without_mask
3986,maksssksksss86_0,with_mask
3987,maksssksksss86_1,with_mask
3988,maksssksksss86_2,without_mask
3989,maksssksksss86_3,without_mask
3990,maksssksksss87_0,with_mask
3991,maksssksksss88_0,with_mask
3992,maksssksksss89_0,with_mask
3993,maksssksksss89_1,with_mask
3994,maksssksksss89_2,with_mask
3995,maksssksksss89_3,with_mask
3996,maksssksksss89_4,with_mask
3997,maksssksksss89_5,with_mask
3998,maksssksksss89_6,with_mask
3999,maksssksksss89_7,with_mask
4000,maksssksksss89_8,with_mask
4001,maksssksksss89_9,with_mask
4002,maksssksksss89_10,with_mask
4003,maksssksksss89_11,with_mask
4004,maksssksksss89_12,with_mask
4005,maksssksksss89_13,with_mask
4006,maksssksksss89_14,with_mask
4007,maksssksksss89_15,with_mask
4008,maksssksksss89_16,with_mask
4009,maksssksksss89_17,with_mask
4010,maksssksksss89_18,with_mask
4011,maksssksksss89_19,with_mask
4012,maksssksksss89_20,with_mask
4013,maksssksksss89_21,with_mask
4014,maksssksksss89_22,with_mask
4015,maksssksksss89_23,with_mask
4016,maksssksksss89_24,with_mask
4017,maksssksksss89_25,with_mask
4018,maksssksksss89_26,with_mask
4019,maksssksksss89_27,with_mask
4020,maksssksksss89_28,with_mask
4021,maksssksksss9_0,mask_weared_incorrect
4022,maksssksksss9_1,without_mask
4023,maksssksksss90_0,with_mask
4024,maksssksksss90_1,with_mask
4025,maksssksksss90_2,with_mask
4026,maksssksksss90_3,with_mask
4027,maksssksksss90_4,with_mask
4028,maksssksksss90_5,with_mask
4029,maksssksksss90_6,with_mask
4030,maksssksksss90_7,with_mask
4031,maksssksksss91_0,with_mask
4032,maksssksksss91_1,with_mask
4033,maksssksksss91_2,with_mask
4034,maksssksksss91_3,with_mask
4035,maksssksksss91_4,with_mask
4036,maksssksksss92_0,with_mask
4037,maksssksksss92_1,with_mask
4038,maksssksksss92_2,with_mask
4039,maksssksksss92_3,with_mask
4040,maksssksksss92_4,with_mask
4041,maksssksksss92_5,without_mask
4042,maksssksksss92_6,with_mask
4043,maksssksksss92_7,with_mask
4044,maksssksksss93_0,with_mask
4045,maksssksksss93_1,with_mask
4046,maksssksksss93_2,with_mask
4047,maksssksksss93_3,with_mask
4048,maksssksksss93_4,with_mask
4049,maksssksksss93_5,with_mask
4050,maksssksksss93_6,with_mask
4051,maksssksksss93_7,with_mask
4052,maksssksksss93_8,with_mask
4053,maksssksksss94_0,with_mask
4054,maksssksksss94_1,with_mask
4055,maksssksksss94_2,with_mask
4056,maksssksksss94_3,with_mask
4057,maksssksksss94_4,mask_weared_incorrect
4058,maksssksksss94_5,without_mask
4059,maksssksksss95_0,without_mask
4060,maksssksksss96_0,with_mask
4061,maksssksksss96_1,without_mask
4062,maksssksksss96_2,without_mask
4063,maksssksksss96_3,with_mask
4064,maksssksksss97_0,with_mask
4065,maksssksksss98_0,with_mask
4066,maksssksksss98_1,with_mask
4067,maksssksksss98_2,with_mask
4068,maksssksksss98_3,with_mask
4069,maksssksksss99_0,mask_weared_incorrect
4070,maksssksksss99_1,with_mask
4071,maksssksksss99_2,with_mask
